Store_ID,SKU_ID,Last_Purchase_Date,Avg_Order_Qty,Last_Order_Qty,Category
S017,SKU_24,2023-07-02,33,28,Grocery
S031,SKU_8,2024-03-02,32,22,Home Care
S037,SKU_33,2024-03-14,43,27,Grocery
S029,SKU_12,2023-10-13,34,26,Bev
S047,SKU_13,2024-01-01,26,21,Personal Care
S038,SKU_10,2024-04-28,40,40,Bakery
S049,SKU_43,2023-12-11,32,21,Frozen
S006,SKU_5,2023-11-09,35,22,Dairy
S040,SKU_9,2024-01-19,31,31,Confectionery
S044,SKU_30,2023-10-09,27,25,Grocery
S010,SKU_43,2024-03-27,25,25,Frozen
S020,SKU_4,2023-08-18,30,30,Health
S031,SKU_43,2024-01-31,31,29,Frozen
S041,SKU_7,2024-06-14,26,26,Dairy
S048,SKU_23,2023-09-15,35,20,Grocery
S028,SKU_5,2023-11-28,31,31,Dairy
S037,SKU_1,2023-12-04,36,22,Health
S003,SKU_48,2024-01-14,24,24,Dairy
S050,SKU_28,2024-04-12,32,24,Snack
S043,SKU_18,2023-07-24,37,27,Health
S015,SKU_24,2023-07-09,37,24,Grocery
S021,SKU_13,2023-11-09,23,15,Personal Care
S037,SKU_33,2023-09-15,26,26,Grocery
S012,SKU_10,2024-02-11,33,22,Bakery
S004,SKU_7,2023-11-08,40,20,Dairy
S047,SKU_37,2023-09-28,28,22,Personal Care
S009,SKU_32,2023-10-25,37,29,Dairy
S039,SKU_45,2023-10-18,32,22,Dairy
S045,SKU_14,2024-02-29,28,28,Home Care
S044,SKU_19,2023-08-24,33,33,Personal Care
S022,SKU_23,2023-08-06,25,25,Grocery
S024,SKU_34,2023-08-24,34,34,Bev
S026,SKU_40,2023-07-12,41,27,Snack
S030,SKU_13,2024-01-01,40,33,Personal Care
S033,SKU_39,2024-02-22,29,28,Health
S016,SKU_44,2024-04-18,31,27,Snack
S022,SKU_28,2024-01-20,32,23,Snack
S049,SKU_40,2024-01-27,40,40,Snack
S050,SKU_16,2024-02-11,29,16,Grocery
S043,SKU_50,2023-07-07,31,26,Dairy
S050,SKU_28,2023-07-28,30,28,Snack
S026,SKU_12,2024-04-18,33,26,Bev
S008,SKU_16,2024-01-28,29,28,Grocery
S030,SKU_36,2023-09-13,37,17,Home Care
S023,SKU_26,2023-10-22,36,15,Home Care
S032,SKU_26,2023-12-14,34,21,Home Care
S042,SKU_9,2023-11-28,27,26,Confectionery
S013,SKU_36,2023-12-24,34,34,Home Care
S035,SKU_20,2024-05-07,30,28,Bev
S031,SKU_11,2024-01-05,38,22,Home Care
S034,SKU_31,2024-01-02,36,25,Grocery
S032,SKU_3,2024-05-04,29,20,Confectionery
S035,SKU_2,2024-03-02,36,36,Home Care
S032,SKU_3,2023-08-11,36,23,Confectionery
S006,SKU_15,2024-04-10,37,30,Grocery
S033,SKU_7,2024-04-19,34,25,Dairy
S033,SKU_34,2023-12-29,27,27,Bev
S031,SKU_45,2024-02-03,26,17,Dairy
S021,SKU_16,2023-12-10,28,21,Grocery
S034,SKU_37,2023-08-15,29,29,Personal Care
S015,SKU_3,2023-09-30,30,21,Confectionery
S014,SKU_47,2023-10-13,35,25,Bev
S015,SKU_50,2023-11-16,33,25,Dairy
S006,SKU_21,2023-07-29,31,20,Home Care
S037,SKU_8,2024-01-07,37,18,Home Care
S034,SKU_5,2024-03-07,34,19,Dairy
S038,SKU_17,2024-03-19,25,20,Home Care
S026,SKU_37,2023-09-02,31,19,Personal Care
S032,SKU_28,2024-03-24,29,29,Snack
S006,SKU_31,2023-07-12,24,19,Grocery
S014,SKU_17,2024-04-17,31,26,Home Care
S028,SKU_35,2023-07-29,26,19,Frozen
S024,SKU_40,2023-11-16,26,25,Snack
S013,SKU_22,2023-09-23,27,24,Health
S043,SKU_45,2023-09-12,32,28,Dairy
S012,SKU_48,2024-03-07,42,30,Dairy
S019,SKU_29,2024-02-09,34,20,Personal Care
S021,SKU_10,2023-08-16,33,28,Bakery
S027,SKU_18,2023-09-19,31,20,Health
S019,SKU_35,2023-10-29,29,19,Frozen
S024,SKU_44,2023-08-12,35,30,Snack
S045,SKU_50,2023-09-12,26,26,Dairy
S028,SKU_49,2023-08-22,26,20,Home Care
S018,SKU_30,2024-04-20,34,25,Grocery
S036,SKU_23,2024-01-16,31,28,Grocery
S042,SKU_8,2023-12-09,37,29,Home Care
S029,SKU_17,2023-08-06,33,24,Home Care
S017,SKU_21,2023-10-05,30,25,Home Care
S044,SKU_28,2023-07-10,39,23,Snack
S045,SKU_39,2023-08-09,38,14,Health
S029,SKU_33,2023-11-30,29,29,Grocery
S004,SKU_40,2023-10-14,26,24,Snack
S010,SKU_19,2023-08-10,29,21,Personal Care
S031,SKU_20,2024-03-14,30,27,Bev
S047,SKU_10,2024-01-18,36,20,Bakery
S025,SKU_33,2023-08-22,28,28,Grocery
S049,SKU_25,2023-11-24,25,24,Confectionery
S026,SKU_4,2024-05-05,41,32,Health
S008,SKU_4,2024-02-28,28,28,Health
S035,SKU_9,2023-08-20,38,28,Confectionery
S027,SKU_15,2023-10-22,30,30,Grocery
S025,SKU_26,2024-03-29,30,25,Home Care
S018,SKU_15,2023-10-28,33,22,Grocery
S001,SKU_26,2024-01-05,34,28,Home Care
S048,SKU_28,2023-08-15,32,16,Snack
S003,SKU_32,2024-05-06,35,24,Dairy
S004,SKU_12,2023-08-19,26,20,Bev
S037,SKU_32,2023-07-11,27,27,Dairy
S015,SKU_9,2023-08-17,27,24,Confectionery
S008,SKU_14,2023-08-25,25,18,Home Care
S038,SKU_13,2023-07-08,29,26,Personal Care
S050,SKU_44,2023-07-14,27,21,Snack
S019,SKU_33,2024-01-31,34,30,Grocery
S047,SKU_32,2024-03-01,31,31,Dairy
S026,SKU_19,2023-08-23,30,23,Personal Care
S038,SKU_12,2023-07-09,33,16,Bev
S049,SKU_2,2023-10-30,25,20,Home Care
S041,SKU_18,2023-10-22,30,23,Health
S019,SKU_13,2023-07-20,29,24,Personal Care
S005,SKU_24,2023-07-21,32,25,Grocery
S031,SKU_38,2024-01-24,39,39,Frozen
S007,SKU_12,2023-08-02,29,23,Bev
S019,SKU_29,2023-11-10,34,18,Personal Care
S039,SKU_36,2023-07-26,29,22,Home Care
S034,SKU_43,2023-09-27,31,24,Frozen
S048,SKU_34,2023-08-02,30,17,Bev
S040,SKU_48,2023-07-18,35,31,Dairy
S038,SKU_4,2024-04-14,19,19,Health
S041,SKU_38,2023-07-27,32,25,Frozen
S011,SKU_20,2024-02-11,30,26,Bev
S007,SKU_7,2023-07-19,30,27,Dairy
S047,SKU_50,2024-04-06,24,21,Dairy
S015,SKU_29,2023-10-12,27,27,Personal Care
S045,SKU_15,2024-04-14,30,28,Grocery
S026,SKU_33,2023-08-06,41,19,Grocery
S028,SKU_20,2024-02-29,37,37,Bev
S024,SKU_13,2023-08-12,34,34,Personal Care
S029,SKU_44,2023-11-03,24,17,Snack
S009,SKU_24,2023-07-09,31,28,Grocery
S042,SKU_47,2023-07-14,35,18,Bev
S004,SKU_37,2023-11-08,30,25,Personal Care
S046,SKU_8,2023-12-31,27,27,Home Care
S018,SKU_23,2024-04-07,30,26,Grocery
S043,SKU_14,2023-08-22,29,24,Home Care
S016,SKU_4,2023-08-10,37,29,Health
S039,SKU_10,2023-07-21,35,20,Bakery
S010,SKU_22,2024-04-20,27,26,Health
S031,SKU_30,2023-11-28,30,20,Grocery
S015,SKU_25,2023-07-27,31,23,Confectionery
S048,SKU_13,2023-10-14,32,21,Personal Care
S036,SKU_30,2023-08-29,35,35,Grocery
S050,SKU_18,2024-04-23,32,32,Health
S024,SKU_36,2023-10-30,42,30,Home Care
S027,SKU_21,2024-01-19,24,23,Home Care
S037,SKU_19,2023-07-11,30,25,Personal Care
S038,SKU_16,2023-11-24,33,19,Grocery
S030,SKU_28,2024-02-01,30,30,Snack
S039,SKU_15,2024-04-28,34,22,Grocery
S015,SKU_1,2023-07-14,36,23,Health
S026,SKU_48,2023-09-05,27,16,Dairy
S001,SKU_47,2023-12-27,34,20,Bev
S029,SKU_20,2024-02-27,25,25,Bev
S001,SKU_33,2023-12-07,33,24,Grocery
S043,SKU_17,2023-07-10,39,27,Home Care
S050,SKU_5,2023-11-01,27,27,Dairy
S011,SKU_13,2023-11-20,30,27,Personal Care
S017,SKU_36,2023-12-14,27,27,Home Care
S036,SKU_30,2023-08-26,30,30,Grocery
S048,SKU_21,2024-06-17,34,29,Home Care
S021,SKU_21,2023-07-17,41,31,Home Care
S009,SKU_24,2024-03-29,29,20,Grocery
S011,SKU_31,2023-07-03,29,24,Grocery
S006,SKU_19,2024-02-28,40,30,Personal Care
S001,SKU_38,2023-10-16,28,25,Frozen
S006,SKU_12,2023-08-20,27,27,Bev
S022,SKU_15,2023-12-30,30,25,Grocery
S050,SKU_41,2024-03-03,28,28,Bev
S014,SKU_5,2023-09-14,38,26,Dairy
S047,SKU_5,2024-02-29,27,15,Dairy
S036,SKU_23,2024-02-14,38,24,Grocery
S032,SKU_3,2023-09-10,34,27,Confectionery
S034,SKU_37,2024-02-03,35,29,Personal Care
S007,SKU_33,2024-02-28,30,30,Grocery
S048,SKU_21,2023-09-16,28,28,Home Care
S030,SKU_47,2024-04-23,28,26,Bev
S021,SKU_17,2023-07-24,29,29,Home Care
S013,SKU_29,2023-10-18,27,23,Personal Care
S001,SKU_8,2023-08-21,34,26,Home Care
S047,SKU_28,2024-03-15,29,25,Snack
S033,SKU_34,2024-05-19,28,25,Bev
S038,SKU_26,2023-11-16,35,35,Home Care
S028,SKU_13,2023-08-13,25,25,Personal Care
S037,SKU_25,2023-10-21,33,23,Confectionery
S030,SKU_23,2023-09-03,32,25,Grocery
S048,SKU_21,2023-12-11,26,26,Home Care
S008,SKU_30,2023-12-13,28,21,Grocery
S049,SKU_11,2023-08-08,34,26,Home Care
S005,SKU_12,2024-03-25,29,29,Bev
S025,SKU_11,2023-09-13,35,24,Home Care
S025,SKU_24,2024-01-16,39,28,Grocery
S001,SKU_7,2023-10-06,37,19,Dairy
S032,SKU_8,2023-10-12,35,21,Home Care
S042,SKU_25,2023-10-21,37,32,Confectionery
S003,SKU_1,2023-10-11,29,26,Health
S043,SKU_28,2024-01-03,30,30,Snack
S050,SKU_33,2023-07-21,28,14,Grocery
S002,SKU_46,2023-11-25,24,16,Bev
S017,SKU_38,2024-01-03,27,27,Frozen
S046,SKU_27,2024-04-09,40,19,Personal Care
S036,SKU_38,2024-01-15,34,15,Frozen
S017,SKU_35,2024-02-20,33,20,Frozen
S049,SKU_10,2023-10-16,33,22,Bakery
S012,SKU_12,2023-07-09,29,29,Bev
S020,SKU_10,2024-02-11,33,27,Bakery
S050,SKU_34,2024-01-25,33,33,Bev
S003,SKU_24,2024-03-01,30,30,Grocery
S043,SKU_28,2024-04-13,26,25,Snack
S017,SKU_16,2023-11-30,32,32,Grocery
S050,SKU_13,2024-01-07,34,34,Personal Care
S037,SKU_36,2024-02-03,33,27,Home Care
S046,SKU_36,2023-12-01,36,16,Home Care
S015,SKU_23,2023-09-20,24,19,Grocery
S033,SKU_14,2024-02-06,21,21,Home Care
S016,SKU_32,2024-04-05,41,19,Dairy
S011,SKU_3,2023-10-19,36,18,Confectionery
S020,SKU_27,2023-09-30,35,27,Personal Care
S038,SKU_19,2023-07-12,28,24,Personal Care
S030,SKU_5,2023-07-23,28,22,Dairy
S024,SKU_19,2024-02-22,26,26,Personal Care
S009,SKU_6,2023-12-30,38,21,Grocery
S022,SKU_15,2024-01-14,30,27,Grocery
S012,SKU_36,2023-12-17,33,24,Home Care
S017,SKU_33,2023-10-31,36,36,Grocery
S025,SKU_24,2023-08-03,41,16,Grocery
S028,SKU_27,2024-05-08,35,32,Personal Care
S015,SKU_49,2023-07-03,31,28,Home Care
S030,SKU_11,2023-07-06,31,29,Home Care
S027,SKU_49,2024-04-29,37,27,Home Care
S022,SKU_23,2023-10-10,29,19,Grocery
S031,SKU_41,2023-07-13,28,22,Bev
S012,SKU_47,2023-09-08,31,28,Bev
S046,SKU_29,2024-04-14,30,24,Personal Care
S031,SKU_31,2023-10-13,31,26,Grocery
S041,SKU_18,2023-08-24,31,27,Health
S045,SKU_18,2023-10-15,39,28,Health
S046,SKU_40,2024-02-10,24,20,Snack
S016,SKU_42,2024-05-04,26,23,Personal Care
S007,SKU_30,2023-08-05,34,18,Grocery
S031,SKU_43,2023-08-06,28,23,Frozen
S011,SKU_5,2023-07-19,34,22,Dairy
S048,SKU_9,2023-08-04,40,36,Confectionery
S036,SKU_11,2024-05-05,29,29,Home Care
S017,SKU_35,2023-07-06,32,28,Frozen
S045,SKU_27,2024-01-15,34,24,Personal Care
S011,SKU_4,2023-08-03,29,29,Health
S030,SKU_10,2023-08-25,39,17,Bakery
S035,SKU_39,2024-03-12,31,30,Health
S041,SKU_33,2024-01-27,31,31,Grocery
S022,SKU_8,2024-04-07,40,40,Home Care
S027,SKU_39,2024-06-11,31,25,Health
S037,SKU_33,2024-04-19,33,28,Grocery
S049,SKU_43,2024-05-10,26,22,Frozen
S035,SKU_19,2023-11-04,31,31,Personal Care
S004,SKU_2,2024-04-05,34,25,Home Care
S016,SKU_11,2023-07-21,39,30,Home Care
S036,SKU_3,2023-07-06,30,30,Confectionery
S019,SKU_22,2024-03-22,30,28,Health
S017,SKU_35,2023-10-05,28,15,Frozen
S045,SKU_21,2023-11-27,38,13,Home Care
S026,SKU_25,2023-09-18,35,14,Confectionery
S028,SKU_2,2023-11-15,30,27,Home Care
S036,SKU_20,2023-08-09,26,26,Bev
S037,SKU_6,2023-09-12,24,21,Grocery
S002,SKU_36,2023-09-12,30,24,Home Care
S017,SKU_21,2023-08-19,33,33,Home Care
S040,SKU_46,2023-07-10,37,37,Bev
S038,SKU_35,2023-10-11,30,23,Frozen
S011,SKU_4,2023-10-12,28,25,Health
S002,SKU_3,2023-11-19,30,30,Confectionery
S043,SKU_1,2023-12-04,33,21,Health
S017,SKU_24,2023-11-09,38,21,Grocery
S039,SKU_5,2023-07-28,28,24,Dairy
S024,SKU_21,2023-09-21,29,28,Home Care
S019,SKU_32,2023-10-14,32,24,Dairy
S007,SKU_45,2024-03-17,31,23,Dairy
S019,SKU_10,2023-07-14,23,22,Bakery
S023,SKU_7,2023-08-04,30,20,Dairy
S002,SKU_4,2024-03-15,36,24,Health
S050,SKU_28,2024-03-16,31,31,Snack
S050,SKU_23,2023-11-12,34,34,Grocery
S011,SKU_32,2023-11-08,23,23,Dairy
S031,SKU_44,2023-09-19,39,39,Snack
S033,SKU_16,2023-08-28,33,25,Grocery
S014,SKU_46,2023-09-12,22,19,Bev
S016,SKU_10,2024-02-24,33,33,Bakery
S011,SKU_14,2023-11-06,32,25,Home Care
S033,SKU_39,2024-05-10,28,23,Health
S007,SKU_36,2023-11-15,31,22,Home Care
S031,SKU_34,2023-10-11,26,26,Bev
S016,SKU_25,2023-12-15,33,21,Confectionery
S019,SKU_8,2023-08-31,30,27,Home Care
S017,SKU_24,2024-05-13,27,23,Grocery
S026,SKU_20,2023-07-10,33,25,Bev
S006,SKU_48,2024-02-19,28,23,Dairy
S009,SKU_18,2024-01-20,30,22,Health
S012,SKU_6,2024-02-26,38,24,Grocery
S023,SKU_3,2023-08-25,37,25,Confectionery
S005,SKU_18,2023-10-18,42,15,Health
S043,SKU_47,2023-08-18,24,22,Bev
S036,SKU_40,2024-02-28,30,30,Snack
S036,SKU_18,2023-07-16,35,25,Health
S003,SKU_23,2023-09-11,38,31,Grocery
S024,SKU_35,2024-01-18,41,23,Frozen
S017,SKU_6,2023-10-01,37,25,Grocery
S026,SKU_21,2023-08-02,36,23,Home Care
S004,SKU_24,2023-09-26,24,17,Grocery
S045,SKU_15,2024-01-19,28,25,Grocery
S012,SKU_27,2023-08-08,41,26,Personal Care
S001,SKU_32,2023-10-22,29,29,Dairy
S018,SKU_22,2024-01-24,36,36,Health
S043,SKU_27,2024-05-07,31,26,Personal Care
S044,SKU_45,2024-01-27,33,19,Dairy
S010,SKU_26,2023-08-28,28,28,Home Care
S040,SKU_23,2023-12-03,42,24,Grocery
S015,SKU_13,2023-10-30,31,21,Personal Care
S005,SKU_26,2023-10-28,34,17,Home Care
S004,SKU_2,2023-08-31,35,26,Home Care
S015,SKU_28,2023-12-05,28,17,Snack
S017,SKU_23,2023-08-09,32,19,Grocery
S003,SKU_49,2023-08-09,34,34,Home Care
S023,SKU_34,2023-07-15,31,30,Bev
S018,SKU_17,2023-11-01,33,26,Home Care
S031,SKU_46,2023-08-17,24,24,Bev
S044,SKU_34,2024-01-05,31,26,Bev
S003,SKU_29,2023-08-16,38,29,Personal Care
S003,SKU_29,2023-12-31,32,16,Personal Care
S037,SKU_5,2023-10-13,38,28,Dairy
S019,SKU_10,2024-03-03,24,24,Bakery
S029,SKU_10,2024-03-20,35,21,Bakery
S033,SKU_21,2023-07-18,28,28,Home Care
S029,SKU_10,2024-03-07,33,18,Bakery
S026,SKU_38,2024-02-23,24,24,Frozen
S049,SKU_4,2024-05-16,33,24,Health
S050,SKU_31,2024-04-27,38,30,Grocery
S027,SKU_49,2023-09-04,25,24,Home Care
S033,SKU_34,2024-05-31,36,22,Bev
S022,SKU_42,2023-11-27,22,20,Personal Care
S023,SKU_39,2023-12-30,35,19,Health
S021,SKU_33,2023-10-14,21,21,Grocery
S023,SKU_32,2023-11-03,25,25,Dairy
S004,SKU_33,2023-12-26,27,19,Grocery
S043,SKU_14,2023-07-28,27,22,Home Care
S041,SKU_7,2024-01-04,33,27,Dairy
S011,SKU_32,2023-08-15,42,34,Dairy
S001,SKU_34,2024-01-12,24,23,Bev
S046,SKU_47,2023-07-20,44,17,Bev
S049,SKU_48,2024-02-14,29,26,Dairy
S014,SKU_27,2023-07-12,33,28,Personal Care
S044,SKU_8,2024-02-02,38,30,Home Care
S016,SKU_17,2023-09-17,37,24,Home Care
S033,SKU_5,2023-08-05,38,27,Dairy
S013,SKU_12,2024-03-20,30,28,Bev
S049,SKU_18,2023-09-24,25,23,Health
S012,SKU_26,2024-01-04,31,31,Home Care
S039,SKU_37,2024-03-10,27,23,Personal Care
S033,SKU_6,2023-09-18,24,19,Grocery
S033,SKU_41,2024-01-02,35,26,Bev
S029,SKU_15,2023-07-05,26,26,Grocery
S005,SKU_42,2023-08-15,28,16,Personal Care
S031,SKU_26,2023-10-10,37,19,Home Care
S016,SKU_12,2023-07-02,29,29,Bev
S031,SKU_41,2024-02-02,27,20,Bev
S048,SKU_14,2024-03-13,25,19,Home Care
S046,SKU_1,2024-02-08,32,32,Health
S013,SKU_33,2023-09-07,30,30,Grocery
S010,SKU_29,2024-01-13,35,29,Personal Care
S010,SKU_31,2023-12-29,26,26,Grocery
S041,SKU_8,2023-07-18,44,22,Home Care
S031,SKU_30,2023-10-15,30,27,Grocery
S003,SKU_16,2023-11-02,35,35,Grocery
S050,SKU_2,2023-09-20,28,26,Home Care
S049,SKU_18,2023-10-23,28,26,Health
S023,SKU_19,2023-11-14,34,24,Personal Care
S032,SKU_4,2024-02-13,32,23,Health
S013,SKU_19,2023-07-16,32,32,Personal Care
S034,SKU_25,2024-01-28,37,37,Confectionery
S007,SKU_4,2023-12-24,30,28,Health
S024,SKU_39,2023-07-31,34,20,Health
S022,SKU_7,2023-08-19,28,26,Dairy
S045,SKU_16,2023-11-20,32,27,Grocery
S023,SKU_48,2023-08-21,23,23,Dairy
S030,SKU_5,2024-02-18,30,17,Dairy
S018,SKU_47,2023-12-13,27,26,Bev
S032,SKU_23,2023-08-07,29,20,Grocery
S007,SKU_36,2023-07-20,29,27,Home Care
S005,SKU_24,2024-01-31,30,27,Grocery
S049,SKU_25,2023-08-13,31,25,Confectionery
S028,SKU_45,2023-10-19,35,22,Dairy
S008,SKU_28,2023-09-27,31,29,Snack
S004,SKU_7,2023-10-26,29,24,Dairy
S005,SKU_41,2023-09-10,29,29,Bev
S038,SKU_16,2023-12-10,23,21,Grocery
S034,SKU_39,2024-03-07,31,31,Health
S001,SKU_39,2024-01-11,20,20,Health
S004,SKU_1,2023-08-29,34,34,Health
S039,SKU_3,2023-10-06,27,25,Confectionery
S008,SKU_22,2024-02-07,35,26,Health
S020,SKU_47,2023-10-27,29,26,Bev
S016,SKU_25,2023-12-29,35,23,Confectionery
S021,SKU_3,2024-02-03,33,22,Confectionery
S026,SKU_24,2023-09-26,35,27,Grocery
S018,SKU_36,2024-03-31,27,27,Home Care
S042,SKU_8,2023-07-26,37,22,Home Care
S012,SKU_4,2023-10-29,48,21,Health
S001,SKU_50,2024-04-14,34,26,Dairy
S009,SKU_43,2023-07-30,27,24,Frozen
S003,SKU_31,2024-01-18,32,17,Grocery
S026,SKU_29,2023-08-05,26,26,Personal Care
S042,SKU_13,2024-02-08,27,18,Personal Care
S050,SKU_21,2023-12-18,27,27,Home Care
S014,SKU_3,2023-12-28,38,26,Confectionery
S034,SKU_25,2023-10-26,26,13,Confectionery
S033,SKU_12,2024-02-12,26,23,Bev
S050,SKU_29,2023-08-06,34,22,Personal Care
S024,SKU_11,2024-05-12,40,19,Home Care
S009,SKU_11,2023-10-04,34,25,Home Care
S013,SKU_49,2023-10-28,29,22,Home Care
S002,SKU_26,2023-07-12,25,25,Home Care
S007,SKU_14,2023-10-30,25,21,Home Care
S048,SKU_16,2023-08-04,29,29,Grocery
S019,SKU_31,2023-09-05,26,19,Grocery
S022,SKU_10,2024-02-15,27,27,Bakery
S033,SKU_20,2023-12-15,33,21,Bev
S039,SKU_15,2023-09-17,27,27,Grocery
S020,SKU_9,2023-10-22,38,28,Confectionery
S042,SKU_26,2024-02-02,30,30,Home Care
S037,SKU_24,2024-01-16,33,33,Grocery
S025,SKU_20,2024-02-27,30,20,Bev
S025,SKU_14,2023-07-13,24,19,Home Care
S019,SKU_29,2024-03-18,31,24,Personal Care
S046,SKU_32,2023-10-05,37,17,Dairy
S020,SKU_19,2023-09-09,31,31,Personal Care
S017,SKU_20,2023-08-01,31,24,Bev
S025,SKU_8,2024-03-06,26,20,Home Care
S004,SKU_42,2024-03-15,31,31,Personal Care
S030,SKU_13,2023-12-29,25,20,Personal Care
S003,SKU_6,2023-12-13,29,29,Grocery
S023,SKU_47,2023-07-04,32,17,Bev
S018,SKU_16,2023-11-22,37,27,Grocery
S026,SKU_5,2023-12-12,30,30,Dairy
S017,SKU_6,2023-10-13,38,27,Grocery
S031,SKU_33,2023-08-05,35,31,Grocery
S045,SKU_15,2023-12-16,35,28,Grocery
S033,SKU_14,2023-07-08,30,14,Home Care
S027,SKU_39,2023-09-24,30,26,Health
S022,SKU_48,2023-07-30,32,21,Dairy
S026,SKU_17,2023-10-09,27,17,Home Care
S032,SKU_43,2023-09-05,24,23,Frozen
S046,SKU_16,2023-09-01,31,28,Grocery
S035,SKU_35,2023-08-01,28,27,Frozen
S037,SKU_38,2023-09-25,33,25,Frozen
S032,SKU_23,2024-01-27,45,31,Grocery
S007,SKU_13,2023-08-20,32,21,Personal Care
S033,SKU_33,2023-09-01,26,26,Grocery
S031,SKU_29,2023-09-18,28,21,Personal Care
S011,SKU_34,2024-02-17,33,21,Bev
S008,SKU_27,2023-10-09,34,34,Personal Care
S032,SKU_15,2023-11-06,38,23,Grocery
S038,SKU_50,2023-07-19,30,21,Dairy
S020,SKU_36,2023-10-11,31,30,Home Care
S014,SKU_47,2023-12-01,26,25,Bev
S033,SKU_5,2024-03-25,33,26,Dairy
S004,SKU_5,2024-04-04,25,25,Dairy
S016,SKU_44,2023-11-14,43,25,Snack
S033,SKU_25,2024-02-11,44,21,Confectionery
S048,SKU_30,2024-05-29,32,28,Grocery
S019,SKU_14,2024-02-14,29,27,Home Care
S021,SKU_22,2024-05-18,37,37,Health
S022,SKU_43,2023-10-16,30,24,Frozen
S009,SKU_30,2023-07-07,38,26,Grocery
S044,SKU_20,2023-12-20,30,26,Bev
S045,SKU_35,2024-01-30,27,26,Frozen
S008,SKU_22,2024-03-03,35,15,Health
S016,SKU_15,2023-10-14,30,25,Grocery
S033,SKU_34,2024-04-17,25,20,Bev
S001,SKU_24,2024-01-19,35,26,Grocery
S012,SKU_6,2023-08-10,28,22,Grocery
S006,SKU_17,2024-01-21,27,20,Home Care
S041,SKU_28,2024-06-12,30,30,Snack
S005,SKU_50,2023-08-18,23,20,Dairy
S016,SKU_31,2023-11-20,30,20,Grocery
S018,SKU_36,2023-11-18,27,27,Home Care
S049,SKU_9,2023-08-22,32,32,Confectionery
S018,SKU_10,2023-10-15,31,23,Bakery
S001,SKU_21,2023-08-02,36,27,Home Care
S003,SKU_29,2024-04-13,24,23,Personal Care
S019,SKU_33,2024-01-01,35,20,Grocery
S047,SKU_9,2023-11-07,30,21,Confectionery
S018,SKU_1,2024-05-28,31,31,Health
S039,SKU_21,2024-03-28,28,22,Home Care
S016,SKU_4,2023-10-31,28,23,Health
S047,SKU_1,2023-07-08,34,23,Health
S038,SKU_10,2023-09-05,30,24,Bakery
S041,SKU_15,2023-10-23,31,26,Grocery
S007,SKU_36,2024-04-13,34,23,Home Care
S014,SKU_29,2023-10-13,38,20,Personal Care
S043,SKU_46,2023-07-25,32,25,Bev
S048,SKU_5,2023-08-22,29,22,Dairy
S032,SKU_47,2024-06-01,36,20,Bev
S022,SKU_27,2023-08-02,27,22,Personal Care
S029,SKU_16,2023-08-05,35,24,Grocery
S012,SKU_36,2024-02-24,34,23,Home Care
S027,SKU_1,2023-08-13,34,34,Health
S013,SKU_41,2023-12-05,30,30,Bev
S008,SKU_20,2024-03-25,30,27,Bev
S005,SKU_5,2023-12-18,31,26,Dairy
S012,SKU_36,2024-02-06,19,19,Home Care
S003,SKU_48,2023-09-29,39,22,Dairy
S035,SKU_34,2023-11-08,36,25,Bev
S033,SKU_48,2024-02-11,33,22,Dairy
S050,SKU_2,2023-11-20,26,26,Home Care
S044,SKU_16,2023-09-04,31,23,Grocery
S041,SKU_33,2023-11-02,32,31,Grocery
S018,SKU_16,2024-01-28,43,20,Grocery
S050,SKU_35,2023-09-18,24,18,Frozen
S039,SKU_43,2023-11-09,43,29,Frozen
S027,SKU_42,2024-05-23,37,29,Personal Care
S036,SKU_17,2024-04-25,30,30,Home Care
S017,SKU_49,2023-08-15,31,26,Home Care
S034,SKU_4,2023-09-22,29,20,Health
S046,SKU_25,2024-04-07,29,24,Confectionery
S005,SKU_14,2023-07-13,25,21,Home Care
S014,SKU_24,2023-11-02,26,26,Grocery
S023,SKU_25,2023-12-19,30,30,Confectionery
S039,SKU_28,2024-02-19,27,27,Snack
S030,SKU_7,2023-12-28,28,21,Dairy
S023,SKU_10,2023-12-16,37,21,Bakery
S027,SKU_49,2024-05-11,32,21,Home Care
S010,SKU_36,2024-04-13,32,18,Home Care
S016,SKU_18,2024-01-23,36,20,Health
S037,SKU_28,2023-08-06,41,26,Snack
S017,SKU_38,2024-03-31,23,23,Frozen
S036,SKU_41,2023-10-14,35,26,Bev
S049,SKU_50,2023-07-22,25,21,Dairy
S032,SKU_17,2023-11-06,31,27,Home Care
S022,SKU_23,2024-02-02,30,30,Grocery
S043,SKU_9,2023-11-25,33,28,Confectionery
S013,SKU_6,2023-08-27,40,26,Grocery
S001,SKU_38,2023-09-08,30,30,Frozen
S012,SKU_3,2024-02-27,40,31,Confectionery
S004,SKU_16,2023-09-01,35,26,Grocery
S013,SKU_25,2024-02-26,40,26,Confectionery
S031,SKU_24,2024-01-01,28,26,Grocery
S007,SKU_29,2024-02-14,41,23,Personal Care
S023,SKU_44,2024-02-08,27,27,Snack
S024,SKU_40,2023-10-07,38,25,Snack
S005,SKU_26,2024-03-03,32,22,Home Care
S005,SKU_38,2023-08-14,33,22,Frozen
S030,SKU_23,2023-07-05,35,16,Grocery
S025,SKU_14,2023-08-08,33,17,Home Care
S019,SKU_47,2023-08-11,36,24,Bev
S021,SKU_7,2023-10-02,26,18,Dairy
